time_s,component,type,terminal_a,terminal_b,value,unit,closed,initial_value,initial_unit,voltage_a_minus_b_V,current_a_to_b_A,power_absorbed_W,stored_energy_J,voltage_known,current_known,method,relative_local_tolerance,absolute_state_tolerance,window_s,source_waveform,source_amplitude,source_frequency_Hz,source_phase_deg,pulse_width_percent,pulse_edge_percent,initial_switch_closed,switch_timing_enabled,switch_schedule_s,time_side,switch_events,diode_model,diode_Is_A,diode_emission,diode_thermal_voltage_V,nonlinear_iterations,controlled_source_kind,control_positive,control_negative,sense_source_id,control_gain,control_value,control_unit,opamp_model,opamp_lower_V,opamp_upper_V,opamp_region,opamp_unlimited_output_V,opamp_headroom_V,opamp_regions_checked,opamp_timing_enabled,opamp_gbw_Hz,opamp_slew_V_per_us,opamp_starting_output_V,opamp_timing_active,opamp_local_slope_V_per_s,opamp_step_slope_V_per_s,zener_knee_V,zener_slope_resistance_ohm,zener_region,diode_series_resistance_ohm,diode_junction_voltage_V,diode_series_voltage_V,diode_junction_power_W,diode_series_power_W,requested_integration,integration_restart
0.0064826137880203616,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0064826137880203616,S2,switch,A,B,0,,false,0,,5.460702669017788,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0064826137880203616,R3,resistor,B,0,100,Ω,,0,,-0.46070266901778795,-0.0046070266901778794,0.0021224694924011347,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0064826137880203616,L4,inductor,B,0,100,mH,,0,A,-0.46070266901778795,0.0046070266901778794,-0.0021224694924011347,0.0000010612347462005674,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.006522613788020362,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.006522613788020362,S2,switch,A,B,0,,false,0,,5.442635897683757,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.006522613788020362,R3,resistor,B,0,100,Ω,,0,,-0.442635897683757,-0.00442635897683757,0.001959265379183054,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.006522613788020362,L4,inductor,B,0,100,mH,,0,A,-0.442635897683757,0.00442635897683757,-0.001959265379183054,9.79632689591527e-7,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.006562613788020362,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.006562613788020362,S2,switch,A,B,0,,false,0,,5.425277627186355,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.006562613788020362,R3,resistor,B,0,100,Ω,,0,,-0.42527762718635476,-0.004252776271863548,0.0018086106018525617,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.006562613788020362,L4,inductor,B,0,100,mH,,0,A,-0.42527762718635476,0.004252776271863547,-0.0018086106018525613,9.043053009262805e-7,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.006602613788020362,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.006602613788020362,S2,switch,A,B,0,,false,0,,5.408600073179047,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.006602613788020362,R3,resistor,B,0,100,Ω,,0,,-0.4086000731790466,-0.004086000731790466,0.0016695401980192225,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.006602613788020362,L4,inductor,B,0,100,mH,,0,A,-0.4086000731790466,0.004086000731790466,-0.0016695401980192225,8.347700990096113e-7,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.006642613788020362,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.006642613788020362,S2,switch,A,B,0,,false,0,,5.392576540897515,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.006642613788020362,R3,resistor,B,0,100,Ω,,0,,-0.3925765408975153,-0.0039257654089751536,0.0015411634046305852,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.006642613788020362,L4,inductor,B,0,100,mH,,0,A,-0.3925765408975153,0.0039257654089751536,-0.0015411634046305852,7.705817023152928e-7,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.006682613788020362,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.006682613788020362,S2,switch,A,B,0,,false,0,,5.377181382430946,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.006682613788020362,R3,resistor,B,0,100,Ω,,0,,-0.3771813824309461,-0.003771813824309461,0.0014226579525251962,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.006682613788020362,L4,inductor,B,0,100,mH,,0,A,-0.3771813824309461,0.0037718138243094607,-0.0014226579525251962,7.11328976262598e-7,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.006722613788020362,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.006722613788020362,S2,switch,A,B,0,,false,0,,5.362389955668948,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.006722613788020362,R3,resistor,B,0,100,Ω,,0,,-0.36238995566894816,-0.0036238995566894817,0.0013132647996974222,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.006722613788020362,L4,inductor,B,0,100,mH,,0,A,-0.36238995566894816,0.0036238995566894813,-0.001313264799697422,6.566323998487109e-7,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.006762613788020362,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.006762613788020362,S2,switch,A,B,0,,false,0,,5.348178584858401,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.006762613788020362,R3,resistor,B,0,100,Ω,,0,,-0.3481785848584011,-0.003481785848584011,0.0012122832695399882,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.006762613788020362,L4,inductor,B,0,100,mH,,0,A,-0.3481785848584011,0.003481785848584011,-0.0012122832695399882,6.061416347699941e-7,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.006802613788020362,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.006802613788020362,S2,switch,A,B,0,,false,0,,5.334524522707091,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.006802613788020362,R3,resistor,B,0,100,Ω,,0,,-0.3345245227070912,-0.003345245227070912,0.0011190665629240719,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.006802613788020362,L4,inductor,B,0,100,mH,,0,A,-0.3345245227070912,0.003345245227070912,-0.0011190665629240719,5.59533281462036e-7,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0068426137880203625,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0068426137880203625,S2,switch,A,B,0,,false,0,,5.3214059139734795,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0068426137880203625,R3,resistor,B,0,100,Ω,,0,,-0.3214059139734798,-0.003214059139734798,0.001033017615371279,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0068426137880203625,L4,inductor,B,0,100,mH,,0,A,-0.3214059139734798,0.0032140591397347975,-0.0010330176153712787,5.165088076856394e-7,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.006882613788020363,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.006882613788020363,S2,switch,A,B,0,,false,0,,5.308801760484323,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.006882613788020363,R3,resistor,B,0,100,Ω,,0,,-0.3088017604843236,-0.003088017604843236,0.0009535852727821757,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.006882613788020363,L4,inductor,B,0,100,mH,,0,A,-0.3088017604843236,0.0030880176048432365,-0.0009535852727821758,4.76792636391088e-7,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.006922613788020363,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.006922613788020363,S2,switch,A,B,0,,false,0,,5.296691887524154,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.006922613788020363,R3,resistor,B,0,100,Ω,,0,,-0.29669188752415404,-0.0029669188752415405,0.0008802607612264528,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.006922613788020363,L4,inductor,B,0,100,mH,,0,A,-0.29669188752415404,0.0029669188752415405,-0.0008802607612264528,4.401303806132264e-7,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.006962613788020363,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.006962613788020363,S2,switch,A,B,0,,false,0,,5.2850569115428145,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.006962613788020363,R3,resistor,B,0,100,Ω,,0,,-0.28505691154281465,-0.0028505691154281465,0.0008125744281832805,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.006962613788020363,L4,inductor,B,0,100,mH,,0,A,-0.28505691154281465,0.0028505691154281465,-0.0008125744281832805,4.0628721409164026e-7,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.007002613788020363,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.007002613788020363,S2,switch,A,B,0,,false,0,,5.2738782091293706,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.007002613788020363,R3,resistor,B,0,100,Ω,,0,,-0.27387820912937094,-0.0027387820912937095,0.0007500927343591145,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.007002613788020363,L4,inductor,B,0,100,mH,,0,A,-0.27387820912937094,0.002738782091293709,-0.0007500927343591144,3.7504636717955713e-7,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.007042613788020363,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.007042613788020363,S2,switch,A,B,0,,false,0,,5.263137887202729,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.007042613788020363,R3,resistor,B,0,100,Ω,,0,,-0.26313788720272885,-0.0026313788720272887,0.0006924154768151605,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.007042613788020363,L4,inductor,B,0,100,mH,,0,A,-0.26313788720272885,0.0026313788720272887,-0.0006924154768151605,3.4620773840758026e-7,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.007082613788020363,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.007082613788020363,S2,switch,A,B,0,,false,0,,5.2528187543712495,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.007082613788020363,R3,resistor,B,0,100,Ω,,0,,-0.2528187543712493,-0.002528187543712493,0.0006391732256183008,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.007082613788020363,L4,inductor,B,0,100,mH,,0,A,-0.2528187543712493,0.002528187543712493,-0.0006391732256183008,3.195866128091504e-7,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.007122613788020363,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.007122613788020363,S2,switch,A,B,0,,false,0,,5.242904293415514,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.007122613788020363,R3,resistor,B,0,100,Ω,,0,,-0.242904293415514,-0.00242904293415514,0.0005900249575969013,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.007122613788020363,L4,inductor,B,0,100,mH,,0,A,-0.242904293415514,0.00242904293415514,-0.0005900249575969013,2.9501247879845067e-7,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.007162613788020363,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.007162613788020363,S2,switch,A,B,0,,false,0,,5.2333786348502,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.007162613788020363,R3,resistor,B,0,100,Ω,,0,,-0.23337863485019972,-0.0023337863485019972,0.0005446558720454286,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.007162613788020363,L4,inductor,B,0,100,mH,,0,A,-0.23337863485019972,0.0023337863485019972,-0.0005446558720454286,2.723279360227143e-7,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0072026137880203634,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0072026137880203634,S2,switch,A,B,0,,false,0,,5.224226531522741,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0072026137880203634,R3,resistor,B,0,100,Ω,,0,,-0.22422653152274089,-0.0022422653152274086,0.0005027753743871871,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0072026137880203634,L4,inductor,B,0,100,mH,,0,A,-0.22422653152274089,0.002242265315227409,-0.0005027753743871872,2.513876871935936e-7,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0072426137880203635,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0072426137880203635,S2,switch,A,B,0,,false,0,,5.215433334208123,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0072426137880203635,R3,resistor,B,0,100,Ω,,0,,-0.2154333342081236,-0.002154333342081236,0.00046411521488029083,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.0072426137880203635,L4,inductor,B,0,100,mH,,0,A,-0.2154333342081236,0.0021543333420812358,-0.0004641152148802907,2.3205760744014535e-7,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.007282613788020364,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.007282613788020364,S2,switch,A,B,0,,false,0,,5.2069849681607465,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.007282613788020364,R3,resistor,B,0,100,Ω,,0,,-0.20698496816074616,-0.002069849681607462,0.00042842777044505107,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.007282613788020364,L4,inductor,B,0,100,mH,,0,A,-0.20698496816074616,0.002069849681607462,-0.00042842777044505107,2.1421388522252556e-7,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.007322613788020364,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.007322613788020364,S2,switch,A,B,0,,false,0,,5.198867910585815,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.007322613788020364,R3,resistor,B,0,100,Ω,,0,,-0.19886791058581493,-0.001988679105858149,0.00039548445860767683,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.007322613788020364,L4,inductor,B,0,100,mH,,0,A,-0.19886791058581493,0.001988679105858149,-0.00039548445860767683,1.977422293038384e-7,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.007362613788020364,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.007362613788020364,S2,switch,A,B,0,,false,0,,5.191069168994214,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.007362613788020364,R3,resistor,B,0,100,Ω,,0,,-0.1910691689942143,-0.001910691689942143,0.00036507427340139626,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.007362613788020364,L4,inductor,B,0,100,mH,,0,A,-0.1910691689942143,0.001910691689942143,-0.00036507427340139626,1.8253713670069816e-7,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.007402613788020364,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.007402613788020364,S2,switch,A,B,0,,false,0,,5.1835762604062054,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.007402613788020364,R3,resistor,B,0,100,Ω,,0,,-0.1835762604062059,-0.001835762604062059,0.0003370024338472712,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.007402613788020364,L4,inductor,B,0,100,mH,,0,A,-0.1835762604062059,0.001835762604062059,-0.0003370024338472712,1.6850121692363559e-7,true,true,trapezoidal_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
0.007442613788020364,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,trapezoidal_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,trapezoidal,
