time_s,component,type,terminal_a,terminal_b,value,unit,closed,initial_value,initial_unit,voltage_a_minus_b_V,current_a_to_b_A,power_absorbed_W,stored_energy_J,voltage_known,current_known,method,relative_local_tolerance,absolute_state_tolerance,window_s,source_waveform,source_amplitude,source_frequency_Hz,source_phase_deg,pulse_width_percent,pulse_edge_percent,initial_switch_closed,switch_timing_enabled,switch_schedule_s,time_side,switch_events,diode_model,diode_Is_A,diode_emission,diode_thermal_voltage_V,nonlinear_iterations
0.005916895330362387,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0
0.005916895330362387,S2,switch,A,B,0,,false,0,,5.821712376202639,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0
0.005916895330362387,R3,resistor,B,0,100,Ω,,0,,-0.8217123762026383,-0.008217123762026383,0.006752112292045861,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0
0.005916895330362387,L4,inductor,B,0,100,mH,,0,A,-0.8217123762026383,0.008217123762026383,-0.006752112292045861,0.000003376056146022931,true,true,backward_euler_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0
0.005933262936688903,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0
0.005933262936688903,S2,switch,A,B,0,,false,0,,5.808479501990993,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0
0.005933262936688903,R3,resistor,B,0,100,Ω,,0,,-0.8084795019909925,-0.008084795019909925,0.006536391051396032,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0
0.005933262936688903,L4,inductor,B,0,100,mH,,0,A,-0.8084795019909925,0.008084795019909927,-0.006536391051396034,0.0000032681955256980175,true,true,backward_euler_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0
0.0059499026859247146,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0
0.0059499026859247146,S2,switch,A,B,0,,false,0,,5.795246794745839,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0
0.0059499026859247146,R3,resistor,B,0,100,Ω,,0,,-0.7952467947458389,-0.007952467947458389,0.006324174645535304,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0
0.0059499026859247146,L4,inductor,B,0,100,mH,,0,A,-0.7952467947458389,0.00795246794745839,-0.006324174645535306,0.000003162087322767654,true,true,backward_euler_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0
0.005966542435160526,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0
0.005966542435160526,S2,switch,A,B,0,,false,0,,5.782230672510701,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0
0.005966542435160526,R3,resistor,B,0,100,Ω,,0,,-0.7822306725107007,-0.007822306725107007,0.0061188482501654306,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0
0.005966542435160526,L4,inductor,B,0,100,mH,,0,A,-0.7822306725107007,0.007822306725107009,-0.006118848250165431,0.0000030594241250827166,true,true,backward_euler_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0
0.00598346352287734,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0
0.00598346352287734,S2,switch,A,B,0,,false,0,,5.769214722714582,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0
0.00598346352287734,R3,resistor,B,0,100,Ω,,0,,-0.7692147227145824,-0.007692147227145824,0.005916912896408718,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0
0.00598346352287734,L4,inductor,B,0,100,mH,,0,A,-0.7692147227145824,0.007692147227145824,-0.005916912896408718,0.0000029584564482043595,true,true,backward_euler_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0
0.006000384610594154,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0
0.006000384610594154,S2,switch,A,B,0,,false,0,,5.756415352189833,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0
0.006000384610594154,R3,resistor,B,0,100,Ω,,0,,-0.7564153521898332,-0.007564153521898332,0.005721641850284695,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0
0.006000384610594154,L4,inductor,B,0,100,mH,,0,A,-0.7564153521898332,0.007564153521898332,-0.005721641850284695,0.0000028608209251423475,true,true,backward_euler_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0
0.006017596706069023,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0
0.006017596706069023,S2,switch,A,B,0,,false,0,,5.743616159849842,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0
0.006017596706069023,R3,resistor,B,0,100,Ω,,0,,-0.7436161598498423,-0.007436161598498423,0.005529649931898262,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0
0.006017596706069023,L4,inductor,B,0,100,mH,,0,A,-0.7436161598498423,0.007436161598498424,-0.005529649931898263,0.0000027648249659491318,true,true,backward_euler_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0
0.006034808801543892,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0
0.006034808801543892,S2,switch,A,B,0,,false,0,,5.731033540751103,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0
0.006034808801543892,R3,resistor,B,0,100,Ω,,0,,-0.7310335407511028,-0.007310335407511029,0.005344100377030944,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0
0.006034808801543892,L4,inductor,B,0,100,mH,,0,A,-0.7310335407511028,0.0073103354075110295,-0.005344100377030944,0.000002672050188515473,true,true,backward_euler_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0
0.006052322080838361,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0
0.006052322080838361,S2,switch,A,B,0,,false,0,,5.718451105874503,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0
0.006052322080838361,R3,resistor,B,0,100,Ω,,0,,-0.718451105874503,-0.00718451105874503,0.005161719915322963,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0
0.006052322080838361,L4,inductor,B,0,100,mH,,0,A,-0.718451105874503,0.007184511058745031,-0.005161719915322964,0.0000025808599576614824,true,true,backward_euler_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0
0.006069835360132829,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0
0.006069835360132829,S2,switch,A,B,0,,false,0,,5.706085237897502,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0
0.006069835360132829,R3,resistor,B,0,100,Ω,,0,,-0.7060852378975029,-0.007060852378975029,0.004985563631767732,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0
0.006069835360132829,L4,inductor,B,0,100,mH,,0,A,-0.7060852378975029,0.007060852378975029,-0.004985563631767732,0.000002492781815883866,true,true,backward_euler_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0
0.00608766054210837,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0
0.00608766054210837,S2,switch,A,B,0,,false,0,,5.693719560491744,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0
0.00608766054210837,R3,resistor,B,0,100,Ω,,0,,-0.6937195604917445,-0.006937195604917445,0.004812468286088592,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0
0.00608766054210837,L4,inductor,B,0,100,mH,,0,A,-0.6937195604917445,0.006937195604917446,-0.004812468286088592,0.0000024062341430442967,true,true,backward_euler_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0
0.0061054857240839125,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0
0.0061054857240839125,S2,switch,A,B,0,,false,0,,5.681570443310583,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0
0.0061054857240839125,R3,resistor,B,0,100,Ω,,0,,-0.6815704433105827,-0.006815704433105827,0.004645382691945843,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0
0.0061054857240839125,L4,inductor,B,0,100,mH,,0,A,-0.6815704433105827,0.006815704433105828,-0.004645382691945843,0.000002322691345972922,true,true,backward_euler_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0
0.006123634109671958,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0
0.006123634109671958,S2,switch,A,B,0,,false,0,,5.669421523383286,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0
0.006123634109671958,R3,resistor,B,0,100,Ω,,0,,-0.6694215233832856,-0.006694215233832857,0.004481251759687988,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0
0.006123634109671958,L4,inductor,B,0,100,mH,,0,A,-0.6694215233832856,0.006694215233832856,-0.004481251759687988,0.000002240625879843994,true,true,backward_euler_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0
0.006141782495260005,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0
0.006141782495260005,S2,switch,A,B,0,,false,0,,5.65748915664847,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0
0.006141782495260005,R3,resistor,B,0,100,Ω,,0,,-0.6574891566484699,-0.006574891566484699,0.004322919911103161,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0
0.006141782495260005,L4,inductor,B,0,100,mH,,0,A,-0.6574891566484699,0.006574891566484698,-0.0043229199111031605,0.0000021614599555515803,true,true,backward_euler_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0
0.00616026601034563,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0
0.00616026601034563,S2,switch,A,B,0,,false,0,,5.645556994207407,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0
0.00616026601034563,R3,resistor,B,0,100,Ω,,0,,-0.6455569942074069,-0.0064555699420740685,0.004167438327701019,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0
0.00616026601034563,L4,inductor,B,0,100,mH,,0,A,-0.6455569942074069,0.0064555699420740685,-0.004167438327701019,0.00000208371916385051,true,true,backward_euler_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0
0.006178749525431254,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0
0.006178749525431254,S2,switch,A,B,0,,false,0,,5.6338413775436855,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0
0.006178749525431254,R3,resistor,B,0,100,Ω,,0,,-0.6338413775436852,-0.006338413775436852,0.004017548918864765,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0
0.006178749525431254,L4,inductor,B,0,100,mH,,0,A,-0.6338413775436852,0.006338413775436851,-0.004017548918864764,0.000002008774459432382,true,true,backward_euler_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0
0.0061975807677567135,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0
0.0061975807677567135,S2,switch,A,B,0,,false,0,,5.622125972596754,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0
0.0061975807677567135,R3,resistor,B,0,100,Ω,,0,,-0.6221259725967536,-0.006221259725967536,0.0038704072577945663,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0
0.0061975807677567135,L4,inductor,B,0,100,mH,,0,A,-0.6221259725967536,0.006221259725967537,-0.0038704072577945667,0.0000019352036288972838,true,true,backward_euler_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0
0.006216412010082172,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0
0.006216412010082172,S2,switch,A,B,0,,false,0,,5.6106271056006936,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0
0.006216412010082172,R3,resistor,B,0,100,Ω,,0,,-0.6106271056006932,-0.0061062710560069325,0.0037286546209428016,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0
0.006216412010082172,L4,inductor,B,0,100,mH,,0,A,-0.6106271056006932,0.0061062710560069325,-0.0037286546209428016,0.0000018643273104714012,true,true,backward_euler_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0
0.006235604300630668,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0
0.006235604300630668,S2,switch,A,B,0,,false,0,,5.599128458155892,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0
0.006235604300630668,R3,resistor,B,0,100,Ω,,0,,-0.5991284581558924,-0.005991284581558925,0.0035895490937225697,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0
0.006235604300630668,L4,inductor,B,0,100,mH,,0,A,-0.5991284581558924,0.0059912845815589255,-0.00358954909372257,0.0000017947745468612855,true,true,backward_euler_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0
0.0062547965911791655,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0
0.0062547965911791655,S2,switch,A,B,0,,false,0,,5.587846340393196,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0
0.0062547965911791655,R3,resistor,B,0,100,Ω,,0,,-0.5878463403931958,-0.005878463403931959,0.0034556331991367306,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0
0.0062547965911791655,L4,inductor,B,0,100,mH,,0,A,-0.5878463403931958,0.005878463403931959,-0.0034556331991367306,0.0000017278165995683656,true,true,backward_euler_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0
0.00627436403056195,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0
0.00627436403056195,S2,switch,A,B,0,,false,0,,5.576564450458579,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0
0.00627436403056195,R3,resistor,B,0,100,Ω,,0,,-0.5765644504585792,-0.005765644504585792,0.003324265655326034,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0
0.00627436403056195,L4,inductor,B,0,100,mH,,0,A,-0.5765644504585792,0.005765644504585793,-0.0033242656553260346,0.0000016621328276630177,true,true,backward_euler_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0
0.006293931469944734,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0
0.006293931469944734,S2,switch,A,B,0,,false,0,,5.56549908146107,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0
0.006293931469944734,R3,resistor,B,0,100,Ω,,0,,-0.5654990814610695,-0.005654990814610695,0.0031978921113331336,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0
0.006293931469944734,L4,inductor,B,0,100,mH,,0,A,-0.5654990814610695,0.005654990814610696,-0.003197892111333134,0.0000015989460556665674,true,true,backward_euler_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0
0.006313889000387141,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0
0.006313889000387141,S2,switch,A,B,0,,false,0,,5.554433949044706,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0
0.006313889000387141,R3,resistor,B,0,100,Ω,,0,,-0.5544339490447061,-0.005544339490447061,0.003073970038533078,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0
0.006313889000387141,L4,inductor,B,0,100,mH,,0,A,-0.5544339490447061,0.005544339490447061,-0.003073970038533078,0.0000015369850192665389,true,true,backward_euler_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0
0.006333846530829548,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0
0.006333846530829548,S2,switch,A,B,0,,false,0,,5.543585328306974,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0
0.006333846530829548,R3,resistor,B,0,100,Ω,,0,,-0.5435853283069739,-0.0054358532830697396,0.0029548500915060065,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0
0.006333846530829548,L4,inductor,B,0,100,mH,,0,A,-0.5435853283069739,0.00543585328306974,-0.002954850091506007,0.0000014774250457530038,true,true,backward_euler_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0
0.006354210004436002,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0
0.006354210004436002,S2,switch,A,B,0,,false,0,,5.532736953416887,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0
0.006354210004436002,R3,resistor,B,0,100,Ω,,0,,-0.5327369534168864,-0.005327369534168864,0.002838086615359058,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0
0.006354210004436002,L4,inductor,B,0,100,mH,,0,A,-0.5327369534168864,0.005327369534168865,-0.0028380866153590585,0.0000014190433076795294,true,true,backward_euler_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0
0.006374573478042456,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0
0.006374573478042456,S2,switch,A,B,0,,false,0,,5.522105080392517,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0
0.006374573478042456,R3,resistor,B,0,100,Ω,,0,,-0.5221050803925178,-0.005221050803925178,0.0027259371497167745,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0
0.006374573478042456,L4,inductor,B,0,100,mH,,0,A,-0.5221050803925178,0.005221050803925178,-0.0027259371497167745,0.0000013629685748583873,true,true,backward_euler_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0
0.006395359732118671,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0
0.006395359732118671,S2,switch,A,B,0,,false,0,,5.511473463036597,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0
0.006395359732118671,R3,resistor,B,0,100,Ω,,0,,-0.5114734630365972,-0.005114734630365972,0.002616051033906494,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0
0.006395359732118671,L4,inductor,B,0,100,mH,,0,A,-0.5114734630365972,0.005114734630365973,-0.0026160510339064942,0.0000013080255169532475,true,true,backward_euler_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0
0.006416145986194887,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0
0.006416145986194887,S2,switch,A,B,0,,false,0,,5.501058337133926,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0
0.006416145986194887,R3,resistor,B,0,100,Ω,,0,,-0.5010583371339254,-0.005010583371339254,0.002510594572114145,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0
0.006416145986194887,L4,inductor,B,0,100,mH,,0,A,-0.5010583371339254,0.005010583371339255,-0.0025105945721141452,0.000001255297286057073,true,true,backward_euler_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0
0.006437372926520204,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0
0.006437372926520204,S2,switch,A,B,0,,false,0,,5.490643477319851,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0
0.006437372926520204,R3,resistor,B,0,100,Ω,,0,,-0.4906434773198511,-0.004906434773198511,0.002407310218365152,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0
0.006437372926520204,L4,inductor,B,0,100,mH,,0,A,-0.4906434773198511,0.004906434773198511,-0.002407310218365152,0.0000012036551091825762,true,true,backward_euler_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0
0.0064585998668455205,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0
0.0064585998668455205,S2,switch,A,B,0,,false,0,,5.480445097897197,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0
0.0064585998668455205,R3,resistor,B,0,100,Ω,,0,,-0.4804450978971963,-0.004804450978971963,0.0023082749209344658,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0
0.0064585998668455205,L4,inductor,B,0,100,mH,,0,A,-0.4804450978971963,0.0048044509789719626,-0.0023082749209344653,0.0000011541374604672325,true,true,backward_euler_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0
0.006480286559923004,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0
0.006480286559923004,S2,switch,A,B,0,,false,0,,5.470246995632309,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0
0.006480286559923004,R3,resistor,B,0,100,Ω,,0,,-0.47024699563230954,-0.004702469956323095,0.0022113223690121333,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0
0.006480286559923004,L4,inductor,B,0,100,mH,,0,A,-0.47024699563230954,0.004702469956323095,-0.0022113223690121333,0.0000011056611845060667,true,true,backward_euler_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0
0.006501973253000488,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0
0.006501973253000488,S2,switch,A,B,0,,false,0,,5.46026536199258,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0
0.006501973253000488,R3,resistor,B,0,100,Ω,,0,,-0.4602653619925795,-0.004602653619925795,0.0021184420345016024,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0
0.006501973253000488,L4,inductor,B,0,100,mH,,0,A,-0.4602653619925795,0.004602653619925795,-0.0021184420345016024,0.000001059221017250801,true,true,backward_euler_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0
0.0065241400284704425,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0
0.0065241400284704425,S2,switch,A,B,0,,false,0,,5.4502840172837415,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0
0.0065241400284704425,R3,resistor,B,0,100,Ω,,0,,-0.4502840172837417,-0.004502840172837416,0.0020275569622118495,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0
0.0065241400284704425,L4,inductor,B,0,100,mH,,0,A,-0.4502840172837417,0.004502840172837417,-0.00202755696221185,0.0000010137784811059252,true,true,backward_euler_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0
0.006546306803940397,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0
0.006546306803940397,S2,switch,A,B,0,,false,0,,5.440519128668331,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,true,true,1@0.003=open,,,,,,,0
0.006546306803940397,R3,resistor,B,0,100,Ω,,0,,-0.4405191286683309,-0.004405191286683308,0.0019405710272270543,0,true,true,backward_euler_step_doubling,0.00002,,0.008,,,,,,,,,,,,,,,,0
0.006546306803940397,L4,inductor,B,0,100,mH,,0,A,-0.4405191286683309,0.004405191286683308,-0.0019405710272270543,9.702855136135273e-7,true,true,backward_euler_step_doubling,0.00002,1e-10,0.008,,,,,,,,,,,,,,,,0
0.006568975368529599,V1,voltage,A,0,5,V,,0,,5,0,0,0,true,true,backward_euler_step_doubling,0.00002,,0.008,dc,5,10,0,50,2,,,,,,,,,,0
